104,55
29,61
14,161
15,126
40,70
179,85
58,124
105,56
103,95
94,126
60,133
93,81
24,67
124,154
95,127
88,88
106,136
67,65
113,32
25,148
53,130
134,55
93,166
37,122
70,70
49,96
183,96
14,138
120,156
46,127
86,163
133,95
38,123
98,137
49,132
123,81
90,133
42,93
15,139
135,55
121,157
122,85
83,130
43,57
29,159
84,95
21,155
33,129
153,45
44,138
105,154
65,81
163,95
68,86
74,166
153,81
154,46
120,133
165,55
65,117
56,148
152,85
112,49
22,155
69,87
143,36
42,70
135,32
80,96
121,134
30,95
90,146
164,95
82,142
157,56
103,85
95,81
74,58
60,123
106,90
31,96
104,166
83,143
124,144
43,70
182,85
88,78
33,142
25,138
85,152
105,167
56,125
58,55
109,137
183,86
14,128
15,93
80,73
27,67
59,136
133,85
125,81
98,127
104,58
144,94
90,123
82,119
116,32
61,96
145,95
186,96
138,56
123,156
83,120
29,149
60,136
88,55
52,132
126,81
44,128
45,93
24,70
105,144
16,66
163,85
182,98
88,91
129,92
121,88
25,151
67,117
85,165
37,125
112,39
24,155
77,81
175,95
47,138
80,86
119,163
90,136
63,119
164,85
77,166
156,81
82,132
29,126
95,71
168,55
33,96
106,80
167,96
35,56
76,57
117,95
108,126
182,75
33,132
107,81
153,48
44,141
85,142
119,55
23,167
117,131
49,76
163,98
109,127
55,119
15,83
74,169
120,136
107,166
67,130
70,135
16,164
145,49
63,96
36,142
42,73
28,138
100,163
60,90
106,57
112,137
186,86
58,166
123,146
84,75
149,55
136,85
106,93
107,58
119,32
105,134
64,96
76,70
182,88
14,95
15,60
148,95
121,78
141,56
85,155
79,81
89,125
91,55
82,86
55,132
15,96
88,166
27,70
19,66
179,55
79,117
166,85
185,98
82,122
83,87
48,129
94,96
106,70
167,86
44,95
178,95
171,56
117,85
109,81
182,65
128,94
14,72
121,55
12,148
45,96
32,126
98,71
144,38
49,66
15,73
129,95
96,147
121,91
162,92
113,87
118,165
78,129
119,130
111,126
145,39
16,154
63,86
35,167
110,81
28,128
29,93
47,141
94,73
122,55
92,149
112,127
105,88
130,32
75,96
136,75
87,70
73,135
34,64
148,49
25,95
39,142
64,86
103,163
68,56
14,85
121,68
18,55
59,93
152,55
79,71
17,96
82,76
55,122
122,32
155,66
19,56
92,126
185,88
177,84
103,55
60,93
106,60
44,85
91,166
170,81
136,88
182,55
22,66
14,62
169,85
120,80
93,126
106,145
67,74
12,138
51,129
97,96
49,56
89,92
90,57
15,63
96,137
47,95
181,95
133,55
174,56
118,155
37,167
91,58
82,89
49,141
48,96
121,166
155,79
80,128
166,88
105,78
50,142
42,138
81,129
127,96
120,57
148,39
66,86
11,150
139,70
32,93
89,69
163,55
150,85
14,75
95,149
142,81
161,94
106,158
121,58
181,72
12,151
133,32
78,96
98,74
56,157
90,70
76,135
96,150
28,95
29,60
162,95
21,56
155,56
105,55
68,167
29,96
143,81
15,161
80,141
41,70
18,166
25,62
180,85
44,75
85,76
105,91
108,96
22,56
95,126
106,135
67,64
151,57
70,69
96,127
101,56
181,85
38,122
49,131
121,156
155,69
52,56
105,68
50,132
124,81
136,55
94,138
74,80
11,140
51,96
106,148
67,77
181,62
154,45
45,138
56,147
82,56
143,35
80,95
121,133
154,81
166,55
90,145
136,32
81,96
33,56
74,57
18,156
93,70
71,168
31,95
117,55
75,138
21,167
160,96
33,141
32,96
23,127
105,166
84,143
56,124
36,66
28,62
183,85
107,126
34,142
86,152
111,96
56,160
63,56
104,57
22,167
68,134
29,63
14,163
15,128
143,48
61,95
26,137
105,58
83,119
117,32
101,167
29,148
62,96
74,70
60,135
52,131
124,156
55,56
182,97
88,90
106,138
52,167
153,70
25,150
53,132
85,164
45,128
64,141
37,124
56,137
112,38
17,66
183,98
120,158
92,96
38,125
104,70
49,134
90,135
42,95
82,131
135,57
176,95
48,138
81,86
85,56
82,167
83,132
29,161
75,128
35,55
94,141
169,55
33,131
107,80
153,47
25,127
105,156
36,56
163,97
109,126
74,168
120,135
154,48
45,141
92,73
37,137
112,51
24,167
68,124
69,89
115,56
143,38
121,136
26,127
71,135
90,148
164,97
110,126
29,138
114,96
66,56
107,57
106,92
44,117
23,94
105,133
64,95
124,146
16,55
75,141
76,69
150,55
108,138
182,87
54,167
107,93
25,140
85,154
65,96
56,127
17,56
77,70
183,88
14,130
15,95
175,84
80,75
59,138
97,164
144,96
90,125
137,57
82,121
83,86
55,167
94,95
20,66
106,69
180,55
167,85
186,98
137,93
83,122
29,151
75,118
95,96
60,138
52,134
44,130
45,95
105,146
16,68
49,65
129,94
15,72
121,90
67,119
113,86
46,96
85,167
78,128
112,41
97,141
70,124
145,38
89,137
35,166
110,80
119,165
39,56
125,96
79,129
137,70
82,134
36,167
29,128
48,141
95,73
40,137
87,69
25,94
118,56
56,81
115,167
182,77
68,55
88,70
33,134
14,84
74,135
85,144
65,86
49,78
69,56
55,121
15,85
66,167
26,94
141,81
59,128
19,55
78,141
99,164
70,137
144,86
185,87
16,166
30,64
83,76
94,85
20,56
106,59
60,92
44,84
186,88
23,61
178,84
123,148
136,87
147,96
99,56
105,136
51,128
97,95
49,55
108,141
182,90
15,62
121,80
181,94
13,138
18,67
85,157
118,154
98,96
89,127
50,56
91,57
82,88
55,134
48,95
155,78
119,155
92,138
166,87
38,167
91,93
177,96
83,89
40,127
81,128
127,95
73,124
106,72
167,88
182,67
14,74
128,96
93,138
121,57
140,70
67,86
12,150
39,167
37,94
78,95
98,73
90,69
15,75
101,78
96,149
121,93
162,94
113,89
118,167
79,96
16,156
91,70
77,135
68,166
158,96
72,56
44,74
105,90
123,138
69,167
108,95
22,55
136,77
81,141
73,137
19,166
86,76
151,56
97,85
89,81
109,96
14,87
96,126
101,55
20,167
121,70
26,61
59,95
152,57
79,73
89,117
56,169
55,124
102,56
155,68
99,167
52,55
111,141
185,90
49,166
50,131
105,67
42,127
53,56
44,87
50,167
51,95
182,57
122,155
95,138
128,86
14,64
139,95
106,147
67,76
181,61
132,56
12,140
51,131
43,127
89,94
82,55
46,138
131,96
82,91
83,56
143,70
61,117
81,95
155,81
33,55
92,141
18,155
167,55
30,129
105,80
108,85
34,56
19,156
11,152
30,165
32,95
23,126
184,80
14,77
121,60
161,96
34,141
181,74
113,56
106,160
72,167
24,127
111,95
56,159
57,124
63,55
22,166
68,133
29,62
14,162
155,58
111,131
112,96
105,57
42,117
15,163
101,166
21,94
62,95
27,137
74,69
102,167
54,127
94,163
55,55
106,137
67,66
52,166
53,131
70,71
43,117
142,96
120,157
53,167
154,70
46,128
92,95
65,141
38,124
57,137
104,69
135,56
121,158
85,55
105,70
50,134
82,166
83,131
136,57
73,117
160,85
11,142
86,56
83,167
43,94
36,55
87,137
161,86
106,150
33,166
181,64
154,47
172,95
165,56
65,118
111,85
56,149
112,50
22,156
69,88
115,55
143,37
121,135
26,126
113,131
187,80
46,141
166,57
38,137
90,147
164,96
82,143
116,56
54,81
113,167
27,127
188,81
66,55
63,166
23,93
114,131
88,79
106,127
33,143
67,56
25,139
45,117
24,94
65,95
17,55
77,69
109,138
183,87
14,129
80,74
146,56
92,85
97,163
57,127
144,95
14,165
15,130
21,61
176,84
143,50
81,75
55,166
98,164
105,60
145,96
23,70
110,138
83,121
84,86
29,150
75,117
95,95
74,72
60,137
52,133
44,129
105,145
97,55
16,67
76,81
96,96
182,99
88,92
25,152
53,134
44,165
85,166
46,95
45,130
37,126
64,143
112,40
76,117
175,96
120,160
86,167
38,127
79,128
39,55
98,141
125,95
90,137
36,166
82,133
168,56
106,81
180,67
91,138
138,70
83,134
29,163
115,166
75,130
41,137
88,69
33,133
73,169
153,49
126,95
99,78
72,124
44,142
119,56
105,158
116,167
76,94
49,77
69,55
15,84
120,137
66,166
26,93
100,79
92,75
112,53
57,117
144,85
69,91
42,74
121,138
67,167
27,94
127,32
100,164
20,55
79,141
71,137
31,64
17,166
186,87
123,147
84,76
156,95
149,56
95,85
87,81
60,127
106,94
99,55
24,61
105,135
124,148
35,70
182,89
54,169
148,96
25,142
100,56
85,156
56,129
98,95
89,126
50,55
109,141
183,90
14,132
80,77
19,67
179,56
119,154
125,85
185,99
90,127
82,123
83,88
55,169
48,130
106,71
167,87
51,55
178,96
29,153
75,120
130,56
41,127
182,66
128,95
153,39
93,137
44,132
118,81
39,166
105,148
37,93
49,67
15,74
129,96
120,127
121,92
113,88
141,70
59,117
38,94
79,95
118,166
16,155
91,69
28,129
102,78
47,142
81,55
94,74
122,56
60,81
119,167
158,95
17,156
82,136
123,137
28,165
69,166
21,126
160,55
60,117
25,96
159,96
37,70
124,138
109,95
182,79
88,72
14,86
74,137
20,166
121,69
85,146
152,56
98,85
49,80
90,81
55,123
15,87
67,134
27,61
26,96
59,130
99,166
111,140
185,89
90,117
144,88
177,85
110,95
103,56
100,167
60,94
106,61
92,163
53,55
44,86
186,90
50,166
123,150
22,67
182,56
136,89
128,85
120,81
93,127
56,96
51,130
49,57
89,93
68,70
15,64
129,86
140,95
181,96
133,56
118,156
89,129
90,94
82,90
83,55
155,80
19,70
166,89
158,85
50,143
83,91
84,56
62,117
106,74
34,55
19,155
167,90
170,95
163,56
109,85
182,69
14,76
120,94
20,156
121,59
106,159
12,152
113,55
72,166
151,81
51,143
24,126
98,75
49,70
15,77
96,151
28,96
162,96
113,91
155,57
30,56
112,95
102,81
15,162
94,77
21,93
114,55
18,167
112,131
158,98
44,76
104,127
105,92
61,165
102,166
136,79
81,143
103,167
95,163
14,89
142,95
121,72
181,86
53,166
79,75
144,55
131,85
96,164
21,70
155,70
114,32
58,137
105,69
143,95
74,81
44,89
11,141
86,55
83,166
43,93
22,70
128,88
14,66
74,117
161,85
106,149
67,78
181,63
12,142
84,167
89,96
96,141
101,70
88,137
162,86
34,166
173,95
166,56
104,81
116,55
40,96
113,166
27,126
188,80
167,57
71,169
124,95
42,142
117,56
94,152
73,129
74,94
106,126
11,154
67,55
30,167
151,48
24,93
36,67
142,85
134,81
107,127
181,76
106,162
72,169
146,55
46,117
125,32
70,96
56,161
82,70
68,135
29,64
14,164
143,49
155,60
26,138
58,127
98,163
105,59
110,137
15,165
135,81
147,55
74,71
25,66
14,56
96,95
67,68
53,133
172,84
45,129
64,142
70,73
98,55
56,138
17,67
183,99
120,159
53,169
45,165
86,166
165,81
38,126
177,55
49,135
77,117
115,80
42,96
176,96
121,160
180,66
44,56
105,72
91,137
83,133
29,162
75,129
169,56
11,144
151,38
105,157
43,96
75,165
116,166
161,88
181,66
154,49
100,78
45,142
118,126
92,74
37,138
65,120
56,151
112,52
117,167
76,129
69,90
143,39
14,154
121,137
67,166
27,93
158,55
58,117
90,149
164,98
137,81
110,127
128,32
73,96
188,83
93,74
85,70
32,64
23,95
157,95
16,56
124,147
150,56
96,85
88,81
106,129
67,58
107,94
25,141
100,55
24,96
16,92
36,70
183,89
88,117
14,131
175,85
80,76
90,126
143,52
15,132
20,67
180,56
186,99
91,127
137,94
83,123
29,152
75,119
130,55
168,81
153,38
44,131
118,80
105,147
47,56
88,94
120,126
154,39
45,132
119,81
37,128
38,93
56,141
112,42
131,55
89,138
120,162
121,127
119,166
17,155
82,135
29,129
103,78
48,142
95,74
40,138
159,95
83,136
124,137
29,165
75,132
149,81
182,78
161,55
33,135
93,149
85,145
105,160
38,70
56,118
131,32
76,96
49,79
28,56
15,86
120,139
67,133
146,48
26,95
92,77
59,129
112,55
70,138
144,87
16,167
91,81
27,96
59,165
100,166
18,127
39,70
186,89
23,62
178,85
123,149
29,142
102,126
60,129
106,96
105,137
124,150
16,59
56,95
68,69
142,55
182,91
129,85
25,144
121,81
85,158
37,118
112,32
57,96
89,128
90,93
69,70
14,134
55,135
80,79
141,95
119,156
90,129
91,94
82,125
83,90
101,138
84,55
47,167
48,132
122,81
75,86
20,70
106,73
167,89
159,85
75,122
142,32
87,96
182,68
120,93
153,41
99,70
20,155
44,134
105,150
37,95
171,95
76,86
15,76
120,129
80,56
121,94
113,90
152,81
70,128
30,55
89,141
164,55
92,152
71,129
31,56
158,97
104,126
123,139
103,81
149,48
61,164
95,77
136,78
81,142
40,141
106,86
73,138
19,167
159,98
105,127
124,140
103,166
14,88
121,71
93,152
26,62
85,148
59,96
151,93
79,74
89,118
55,125
15,89
61,56
96,163
67,136
59,132
133,81
18,94
70,141
185,91
145,55
49,167
60,96
106,63
44,88
186,92
123,152
170,84
136,91
182,58
122,156
128,87
14,65
139,96
12,141
78,86
151,70
51,132
84,166
89,95
49,59
68,72
163,81
129,88
175,55
15,66
101,69
162,85
113,80
70,118
90,96
42,56
55,138
82,92
102,70
47,134
40,95
174,95
166,91
167,56
105,81
42,141
80,167
41,96
73,128
11,153
30,166
14,78
95,152
74,129
120,96
121,61
106,161
181,75
12,154
31,167
152,48
70,95
43,141
35,137
82,69
162,98
155,59
30,58
71,96
91,74
83,70
69,135
15,164
21,95
155,95
27,138
60,86
44,78
104,129
105,94
30,143
64,56
61,167
136,81
94,164
14,55
73,141
34,70
148,55
67,67
70,72
89,85
15,56
181,88
53,168
18,61
173,84
79,77
16,137
57,138
94,56
121,159
155,72
166,81
44,55
178,55
105,71
116,80
135,93
73,118
93,96
11,143
45,56
43,95
75,164
14,68
87,138
161,87
106,151
33,167
12,144
67,80
181,65
172,96
152,38
65,119
56,150
35,127
117,166
76,128
96,143
162,88
46,142
165,93
119,126
38,138
76,164
77,129
123,96
15,154
73,95
188,82
25,55
93,73
85,69
159,55
91,149
63,167
129,32
74,96
106,128
11,156
67,57
86,70
72,135
24,95
89,75
106,164
153,96
181,78
118,138
64,167
56,163
76,141
68,137
29,66
14,166
15,131
21,62
143,51
176,85
81,76
155,62
104,96
105,61
91,126
15,167
54,95
74,73
97,56
94,167
169,81
47,55
88,93
67,70
181,55
154,38
106,141
44,166
45,131
119,80
37,127
48,56
134,96
120,161
121,126
45,167
146,70
38,128
57,141
49,137
90,138
121,162
180,68
83,135
29,164
75,131
41,138
126,96
78,56
105,159
56,117
75,167
35,94
76,95
150,81
28,55
87,141
162,55
120,138
25,166
100,80
92,76
65,122
56,153
57,118
112,54
77,96
69,92
14,156
143,41
27,95
59,164
18,126
71,138
17,167
156,96
108,56
19,127
60,128
106,95
24,62
124,149
16,58
103,126
106,131
107,96
25,143
59,56
72,138
37,117
16,94
57,95
56,130
183,91
14,133
69,69
80,78
59,141
38,118
97,167
58,96
89,163
49,127
90,128
82,124
15,134
101,137
47,166
48,131
180,58
91,129
51,56
137,96
83,125
102,138
75,121
48,167
149,70
29,154
87,95
153,40
99,69
44,133
105,149
88,96
120,128
80,55
25,156
154,41
45,134
100,70
38,95
112,44
77,86
68,117
121,129
81,56
78,167
71,128
31,55
90,141
63,124
82,137
28,166
122,93
21,127
160,56
60,118
106,85
32,56
159,97
105,126
124,139
75,134
150,48
108,131
182,80
41,141
88,73
33,137
107,86
74,138
85,147
105,162
64,124
111,56
56,120
49,81
108,167
68,94
22,127
15,88
61,55
67,135
27,62
18,93
59,131
152,93
144,89
90,118
110,96
101,127
62,56
40,117
19,94
60,95
106,62
92,164
71,141
186,91
123,151
29,144
170,83
136,90
60,131
52,127
124,152
16,61
171,84
49,58
182,93
129,87
15,65
93,164
140,96
85,160
18,70
37,120
92,56
51,167
112,34
152,70
70,117
69,72
42,55
55,137
102,69
176,55
166,90
90,131
91,96
82,127
83,92
103,70
48,134
80,166
41,95
106,75
167,91
170,96
81,167
182,70
33,127
74,128
120,95
93,141
66,124
12,153
31,166
98,76
49,71
15,78
96,152
120,131
121,96
162,97
113,92
32,167
30,57
71,95
185,80
91,73
36,137
83,69
114,56
52,81
111,167
44,77
104,128
105,93
123,141
84,70
64,55
115,137
61,166
95,79
136,80
87,75
52,117
139,85
105,129
65,56
116,138
62,167
22,94
182,83
95,164
15,55
14,90
74,141
121,73
85,150
181,87
18,60
151,95
79,76
144,56
89,120
82,81
55,127
61,58
94,55
59,134
155,71
174,84
19,61
30,70
185,93
58,138
143,96
95,56
106,65
92,167
52,94
167,81
93,95
44,90
45,55
42,166
117,80
136,93
182,60
128,89
14,67
120,85
67,79
12,143
46,56
51,134
49,61
35,126
15,68
96,142
88,138
162,87
34,167
121,86
173,96
24,153
70,120
125,56
63,81
36,127
77,128
82,94
123,95
75,55
166,93
124,96
115,127
136,70
54,117
33,94
74,95
39,137
11,155
86,69
151,49
76,55
14,80
55,81
114,167
121,63
66,127
106,163
153,95
181,77
12,156
118,137
64,166
16,126
56,162
90,75
55,117
29,65
107,164
154,96
155,61
119,138
65,167
17,127
58,128
104,95
77,141
69,137
15,166
147,56
93,85
25,67
44,80
85,81
105,96
22,61
54,130
94,166
14,57
67,69
85,117
172,85
98,56
89,87
95,167
15,58
87,163
48,55
107,141
181,90
134,95
99,137
45,166
79,79
16,139
177,56
123,85
115,81
121,161
155,74
46,167
58,141
105,73
135,95
66,81
39,127
45,58
11,145
151,39
78,55
35,93
14,70
161,89
106,153
12,146
153,85
118,127
79,56
65,121
56,152
36,94
77,95
29,55
88,141
162,90
14,155
165,95
158,56
58,118
15,156
108,55
188,84
19,126
44,70
105,86
23,96
157,96
43,74
109,56
122,138
87,117
20,127
